sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level,email_source,all_emails_found,estimated_emails,contact_pages_found,mission_alignment_score,mission_text,alignment_factors,pages_analyzed,grant_history,program_areas,enhanced_at,error
Caribbean Arts & Culture Foundation,993236975,Buffalo,NY,A23,,https://projects.propublica.org/nonprofits/organizations/993236975,cultural arts,2025-10-17 17:57:04,https://caribbean.org,info@caribbean.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@caribbean.org,contact@caribbean.org,hello@caribbean.org,inquiries@caribbean.org,development@caribbean.org,admin@caribbean.org",0.0,0.5454545454545454,,"[{""category"": ""community_education"", ""keywords_found"": [""community engagement (partial: 2/2 words)""], ""category_score"": 6.0}]","homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,"community,cultural",2025-10-22T19:57:51.512727,
Asase Yaa Cultural Arts Foundation Inc,352381871,Brooklyn,NY,B99,,https://projects.propublica.org/nonprofits/organizations/352381871,cultural arts,2025-10-17 17:57:04,https://asase.org,85info@asase.org,,,,,,not_contacted,no,no,,,,high,harvested,85info@asase.org,,2.0,10.0,,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}]",homepage,,education,2025-10-22T19:58:15.236517,
Empower Performing Arts Foundation,994570117,Oswego,NY,A12,,https://projects.propublica.org/nonprofits/organizations/994570117,performing arts,2025-10-17 17:57:06,https://empowerperformingarts.org,info@empowerperformingarts.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@empowerperformingarts.org,contact@empowerperformingarts.org,hello@empowerperformingarts.org,inquiries@empowerperformingarts.org,development@empowerperformingarts.org,admin@empowerperformingarts.org",0.0,0.0,,,homepage,,arts,2025-10-22T19:58:23.966469,
Supermajority Education Fund,843745987,New York,NY,R24,,https://projects.propublica.org/nonprofits/organizations/843745987,education,2025-10-17 17:57:07,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:58:29.759406,'grant_history'
Food Education Fund,263497284,New York,NY,B82,,https://projects.propublica.org/nonprofits/organizations/263497284,education,2025-10-17 17:57:07,https://foodeducation.com,info@foodeducation.com,,,,,,not_contacted,no,no,,,,high,estimated,,"info@foodeducation.com,contact@foodeducation.com,hello@foodeducation.com,inquiries@foodeducation.com,development@foodeducation.com,admin@foodeducation.com",0.0,0.0,,,"homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,"education,education,education,education,education,education,education,education,education,education,education",2025-10-22T19:58:37.868132,
Kenya Education Fund,542056227,New York,NY,P80,,https://projects.propublica.org/nonprofits/organizations/542056227,education,2025-10-17 17:57:07,https://kenyaeducationfund.org,info@kenyaeducationfund.org,,,,,,not_contacted,no,no,,,,high,harvested,info@kenyaeducationfund.org,,3.0,91.0,to give access to quality education and keep these students in school.,"[{""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts access (partial: 2/2 words)"", ""accessibility""], ""category_score"": 35.0}, {""category"": ""disability_support"", ""keywords_found"": [""accessibility""], ""category_score"": 8}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""community_education"", ""keywords_found"": [""educational pathways (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)"", ""educational access (partial: 2/2 words)"", ""quality education"", ""transforming lives"", ""empowering students"", ""educational equity (partial: 2/2 words)""], ""category_score"": 52.0}, {""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)"", ""arts access (partial: 2/2 words)"", ""accessibility""], ""category_score"": 43.0}, {""category"": ""disability_support"", ""keywords_found"": [""accessibility""], ""category_score"": 8}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""empowering students (partial: 2/2 words)"", ""community engagement (partial: 2/2 words)""], ""category_score"": 22.0}]","homepage,/what-we-do","support students who are financially underprivileged, many of whom will not go to school without financial support, successfully transitioning 98% of them from high school to university. kef serves all people; regardless of religion, race, ethnicity, or gender. our impact 18+ years of giving 4600+ scholarships provided 650 active scholarships 153 partner schools 99% transition rate kef alumni kef graduates kef graduates bridget kendi bachelor of education,support students who are financially underprivileged, many of whom will not go to school without financial support, successfully transitioning 98% of them from high school to university. kef serves all people; regardless of religion, race, ethnicity, or gender. our impact 18+ years of giving 4600+ scholarships provided 650 active scholarships 153 partner schools 99% transition rate kef alumni kef graduates kef graduates bridget kendi bachelor of education (science)university of nairobi judith khasiala bachelor of education (arts,support scholarships, resources, and mentorship for our students.we’re committed to transparency, sustainability, and excellence in every step of our work—from collaborating with local partners to providing mentorship and support for students from high school through to university. kef upholds rigorous standards, ensuring that each contribution creates lasting change. together, we’re transforming lives and shaping a brighter future for kenya. get involved how you can help donate any individual contribution can go a long way and is highly appreciated. donate now gift in securities making a gift of securities to the kef is an easy way to contribute to our mission while enjoying some financial benefits gift now partner with a student get matched with an incoming form 1 student, write letters to each other and build a beautiful & unforgettable relationship! partner now become a kef ambassador join the global movement to increase access to education,support to disadvantaged students across kenya. since 2006, we have helped thousands of young people access quality secondary education,support their education,support students' academic and personal growth. step four kef alumni association the kenya education,supports the education,support kef programs, and contribute to their success. with a vision of creating empowered individuals who drive positive change in their communities, the association strives to build a thriving network of independent, impactful change-makers. step five bridge scholarships to university the kenya education,support for scholars as they take the next step in their academic and professional journeys. currently, kef transition rate is 100%!! stay connected. get to know the current news and updates from kef email address sign up thank you! “i do what i do because i love to see the children transforming their homes to look like what they've always desired growing up.” eveline airo accounts assistant kenya education","education,arts,youth,children,accessibility,learning,cultural,education,arts,health,community,children,accessibility,mental health",2025-10-22T19:59:02.277440,
Polar Education Foundation,205853356,New York,NY,C60,,https://projects.propublica.org/nonprofits/organizations/205853356,education,2025-10-17 17:57:07,https://polareducationfoundation.org,directortammy@polareducationfoundation.org,,,,,,not_contacted,no,no,,,,high,harvested,directortammy@polareducationfoundation.org,,1.0,38.0,is to provide immersive learning journeys that educate and empower youth as positive change agents.,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""youth_development"", ""keywords_found"": [""youth development (partial: 2/2 words)"", ""cultural awareness (partial: 2/2 words)""], ""category_score"": 14.0}, {""category"": ""community_education"", ""keywords_found"": [""empowering students (partial: 2/2 words)""], ""category_score"": 7.0}]",homepage,"support these globally unique education,support youth with these unique, experiential learning opportunities. these journeys cultivate a profound understanding of the polar regions and the global ecosystem. through our programs, young people learn about culture, engage in arctic policy, embrace environmental stewardship, and explore sustainability concepts, while examining global challenges and solutions. we are committed to inspiring the next generation and promoting sustainable practices through education,support youth in their journey from expedition to employment, creating a global network of changemakers committed to building healthy communities and a sustainable future. learn about soi’s expedition programming partnership questions? tammy quinn, executive directortammy@polareducation","education,health,youth,learning,cultural",2025-10-22T19:59:19.213524,
Advertising Educational Foundation,133228986,New York,NY,,,https://projects.propublica.org/nonprofits/organizations/133228986,educational,2025-10-17 17:57:08,https://advertising.org,info@advertising.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@advertising.org,contact@advertising.org,hello@advertising.org,inquiries@advertising.org,development@advertising.org,admin@advertising.org",0.0,0.7272727272727273,,"[{""category"": ""youth_development"", ""keywords_found"": [""creative development (partial: 2/2 words)""], ""category_score"": 8.0}]","homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,creative,2025-10-22T19:59:30.494742,
Bnos Educational Trust,872475274,Brooklyn,NY,X30,,https://projects.propublica.org/nonprofits/organizations/872475274,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:59:33.473544,'grant_history'
Kaplan Educational Foundation,200495155,New York,NY,T20,,https://projects.propublica.org/nonprofits/organizations/200495155,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T19:59:45.936457,'grant_history'
Map Educational Fund,453265404,New York,NY,G40,,https://projects.propublica.org/nonprofits/organizations/453265404,educational,2025-10-17 17:57:08,https://map.org,map@map.org,,,,,,not_contacted,no,no,,,,high,harvested,"map@map.org,media@map.org",,5.0,17.0,is simple yet impactful: to provide essential medicines and health supplies to those in need so they can live life to the fullest.,"[{""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""primary"", ""keywords_found"": [""arts program (partial: 2/2 words)"", ""arts access (partial: 2/2 words)""], ""category_score"": 16.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""community_education"", ""keywords_found"": [""transforming lives (partial: 2/2 words)""], ""category_score"": 8.0}, {""category"": ""primary"", ""keywords_found"": [""arts program (partial: 2/2 words)"", ""arts access (partial: 2/2 words)""], ""category_score"": 16.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}]","homepage,/about,/vision,/giving","support maternal and fetal health. we also provided over 119,000 oral rehydration salts, totaling nearly 3 million sachets, to 45 countries to help prevent dehydration. additionally, we administered over 1.8 million deworming medications to patients in 15 countries and provided over 800,000 antibiotics to individuals in 57 countries. through our bringing children health (bch) program, we were able to reach over 324,000 children – an increase of over 243,000 from the previous year. by targeting our efforts where they’re needed most, we can make a real impact and improve the health and wellbeing of children around the world. thanks to our dedicated team and generous supporters, we’re able to make a real difference in the lives of those who need it most. join us in our mission to create a healthier, more equitable world today. read our annual report news corporate partnerships order meds for mission trips more ways to give on-the-ground partnerships more results... generic selectors exact matches only search in title search in content post type selectors about us history & mission financials & credentials leadership careers contact us why medicine? our work how we work domestic impact emergency response how you can help ways to give volunteer corporate engagement health fellowship program ways to give there are many ways to make a difference! corporate engagement map corporate partners drive our work. give give monthly menu home/about us about us map international is a global health organization bringing lifesaving medicine and health supplies to people all over the world. the need was widespread and heartbreaking mission hospitals and clinics all over the world lacked the medicines and supplies they needed to treat their patients. while missionary doctors did their best with what they had, the medical supplies and medicine they knew were available in the us were seemingly impossible to find in remote parts,support one time per calendar year. map international policy does not allow for transport of product to any u.s. embargoed country or ones subject to economic sanctions. eligibility applicants must be licensed physicians. physicians who practice outside the usa must submit additional documents so that map international can verify your credentials: a. a copy of your current medical license. b. one of these two documents: • an official letter on local hospital letterhead confirming you are authorized to perform surgeries there. • an official letter from the government of the country where you practice medicine confirming your license is valid and active. physicians must be participating in non-profit charitable work with a u.s. based 501(c)(3) or equivalent tax exempt charitable organization. further eligibility will be determined based on completed eligibility forms. it is required for all individuals who receive products from a j&j vision mission shipment to submit a completed survey when they return from their trip. please keep this survey in mind when traveling. view the medical mission feedback form global impact of 2022 at map international, we believe that everyone deserves access to quality healthcare, no matter where they live. that’s why we’re committed to providing life-changing patient treatments to people in need around the world. our efforts have enabled us to provide critical medicines and health supplies to millions of people in 86 countries around the world. we’re also pleased to report that we increased our medicine delivery by $119 million from the previous year, totaling $745,372,921. additionally, we provided $37,549,164 in disaster relief – a $24 million increase from 2021. our mission is simple yet impactful: to provide essential medicines and health supplies to those in need so they can live life to the fullest. in the fiscal year 2022 alone, we delivered over 16 million prenatal vitamins to 49 countries to support maternal and fetal health. we also provided over 119,000 oral rehydration salts, totaling nearly 3 million sachets, to 45 countries to help prevent dehydration. additionally, we administered over 1.8 million deworming medications to patients in 15 countries and provided over 800,000 antibiotics to individuals in 57 countries. through our bringing children health (bch) program, we were able to reach over 324,000 children – an increase of over 243,000 from the previous year. by targeting our efforts where they’re needed most, we can make a real impact and improve the health and wellbeing of children around the world. thanks to our dedicated team and generous supporters, we’re able to make a real difference in the lives of those who need it most. join us in our mission to create a healthier, more equitable world today. read our annual report johnson & johnson medtech partners with map international to bring its medical products to people in need all over the world. sight elevates life’s joys — empowering us to experience more treasured moments. yet poor eye health has reached monumental proportions – more than two billion people around the world suffer from visual impairment – and access to regular care remains difficult for many parts","health,children,arts,health,children,arts,health,children,inclusion,health,children",2025-10-22T20:00:09.391160,
Nesca Educational Foundation,831276077,Albany,NY,B82,,https://projects.propublica.org/nonprofits/organizations/831276077,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:00:12.261823,'grant_history'
Cannon Educational Fund,526223026,Buffalo,NY,T70,,https://projects.propublica.org/nonprofits/organizations/526223026,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:00:14.893690,'grant_history'
Hauppauge Educational Foundation,311625943,Hauppauge,NY,B123,,https://projects.propublica.org/nonprofits/organizations/311625943,educational,2025-10-17 17:57:08,https://hauppauge.org,info@hauppauge.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@hauppauge.org,contact@hauppauge.org,hello@hauppauge.org,inquiries@hauppauge.org,development@hauppauge.org,admin@hauppauge.org",0.0,0.0,,,,,,2025-10-22T20:00:28.544732,
Catskill Educational Foundation,203123424,Catskill,NY,B99,,https://projects.propublica.org/nonprofits/organizations/203123424,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:00:31.380536,'grant_history'
Gescheidt Educational Fund,131739900,Pleasantville,NY,,,https://projects.propublica.org/nonprofits/organizations/131739900,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:00:31.587528,'grant_history'
Highland Educational Foundation,474154232,Highland,NY,B12,,https://projects.propublica.org/nonprofits/organizations/474154232,educational,2025-10-17 17:57:08,https://highland.org,info@highland.org,,,,,,not_contacted,no,no,,,,high,harvested,"info@highland.org,293-8000info@highland.org",,2.0,0.0,,,,,,2025-10-22T20:51:41.378534,
Menglan Educational Foundation,454574583,Scarsdale,NY,B82,,https://projects.propublica.org/nonprofits/organizations/454574583,educational,2025-10-17 17:57:08,https://menglan.org,info@menglan.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@menglan.org,contact@menglan.org,hello@menglan.org,inquiries@menglan.org,development@menglan.org,admin@menglan.org",0.0,0.0,,,homepage,,,2025-10-22T20:51:55.066446,
Outram Educational Foundation,113575425,Brooklyn,NY,B99,,https://projects.propublica.org/nonprofits/organizations/113575425,educational,2025-10-17 17:57:08,https://outrameducationalfoundation.org,info@outrameducationalfoundation.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@outrameducationalfoundation.org,contact@outrameducationalfoundation.org,hello@outrameducationalfoundation.org,inquiries@outrameducationalfoundation.org,development@outrameducationalfoundation.org,admin@outrameducationalfoundation.org",5.0,28.0,"our mission is to improve the quality of life for residents in the community by promoting academics, improving character, developing leadership skills, and building confidence,  motivation, and self-care proficiency.","[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""youth_development"", ""keywords_found"": [""imagination""], ""category_score"": 6}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)""], ""category_score"": 16.0}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""community_education"", ""keywords_found"": [""quality education (partial: 2/2 words)"", ""educational equity (partial: 2/2 words)""], ""category_score"": 14.0}]","homepage,/about","support grade schools students in a warm, relaxing, comfortable and safe environment. the organization focuses on tutoring, coaching and mentoring. adults participate in computer literacy and job readiness seminars. tutoring, coaching and mentoring are significant programs to all community residents at an affordable cost or no cost. services academic tutoring career preparation mentoring coaching self-care courses academic writing computer literacy comprehensive reading program for seniors stay updated get the latest news and updates delivered straight to your inbox. sign up now to stay in the loop! education,support of the organization’s mission and strive to bring about a community of skilled individuals. oef is a nonprofit corporation servicing many new york communities. the program was founded based on the voices of the multiple communities in brooklyn. oef offers computer literacy; academic writing; career preparation; comprehensive reading; academic tutoring; mentoring; coaching, and a free program for senior citizens. our mentorship and coaching programs support community members of all ages to build self-image and character, become motivated and accomplish goals, dreams, and desires. services, courses, and self-care program are also offered online. our mission our mission is to improve the quality of life for residents in the community by promoting academics, improving character, developing leadership skills, and building confidence,  motivation, and self-care proficiency. our goals r improve learners’ reading, writing, and research skills. r advanced academics via tutoring r build character and leadership via mentorship. r identify goals, dreams, and desires and develop actions through coaching. r enhance self-care. r expand learners’ skills technological skills through basic computer training, powerpoint and photoshop r assist in career placement. r improve adults’ computer literacy and job readiness skills. r senior citizens explore new skills or improve old skills. education","education,community,education,community,learning",2025-10-22T20:52:16.361069,
Tep Educational Foundation,991516530,Troy,NY,C60,,https://projects.propublica.org/nonprofits/organizations/991516530,educational,2025-10-17 17:57:08,https://tep.org,tsmith@tep.org,,,,,,not_contacted,no,no,,,,high,harvested,tsmith@tep.org,,5.0,27.0,"is to  empower military children by funding sports, arts and other enrichment activities when their parents are deployed overseas with the national guard or reserves, or recovering from severe injuries sustained in a post-9/11 overseas mission.","[{""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 28.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 28.0}, {""category"": ""youth_development"", ""keywords_found"": [""young minds (partial: 2/2 words)""], ""category_score"": 8.0}]","homepage,/about,/mission","support a new national philanthropy after not having one for an extended period of time. we are excited to share that the grand council choose to partner with our military kids, inc. our military kids mission is to  empower military children by funding sports, arts","education,arts,health,children,inclusion,education,health,inclusion,education,arts,health,community,inclusion",2025-10-22T20:52:48.916405,
Tonbridge Educational Foundation,205556499,New York,NY,B82,,https://projects.propublica.org/nonprofits/organizations/205556499,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:52:51.655208,'grant_history'
Corinth Educational Foundation,333171331,Corinth,NY,B12,,https://projects.propublica.org/nonprofits/organizations/333171331,educational,2025-10-17 17:57:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:52:54.381852,'grant_history'
Protected Schools Foundation,992490472,Sayville,NY,B90,,https://projects.propublica.org/nonprofits/organizations/992490472,schools,2025-10-17 17:57:10,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:53:08.794427,'grant_history'
Higher Learning Foundation,473440389,Laurelton,NY,B90,,https://projects.propublica.org/nonprofits/organizations/473440389,learning,2025-10-17 17:57:14,https://higherlearningfoundation.org,info@higherlearningfoundation.org,,,,,,not_contacted,no,no,,,,high,harvested,info@higherlearningfoundation.org,,3.0,31.0,"create inclusive communities and empower families by ensuring they have access to safe and sustainable homes, fostering dignity and independence.","[{""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""creative learning (partial: 2/2 words)""], ""category_score"": 27.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""creative learning (partial: 2/2 words)""], ""category_score"": 17.0}, {""category"": ""disability_support"", ""keywords_found"": [""inclusive education (partial: 2/2 words)""], ""category_score"": 8.0}, {""category"": ""community_education"", ""keywords_found"": [""educational access (partial: 2/2 words)""], ""category_score"": 8.0}, {""category"": ""primary"", ""keywords_found"": [""creative education (partial: 2/2 words)"", ""creative learning (partial: 2/2 words)""], ""category_score"": 17.0}, {""category"": ""disability_support"", ""keywords_found"": [""inclusive education (partial: 2/2 words)""], ""category_score"": 8.0}, {""category"": ""community_education"", ""keywords_found"": [""educational access (partial: 2/2 words)""], ""category_score"": 8.0}]","homepage,/about,/about-us","support housing options designed to provide safe, stable living environments learn more make dreams come true we are able to provide not just houses, but hope, security, and the chance for a better life. through your donations, we fund housing projects, offer financial assistance, and provide necessary resources to those in need. together, we are building stronger communities, one home at a tim contact us now are you planning to buy a home? from understanding your unique preferences to finding the perfect property, we handle every detail. your dream home is just a step away with us. trust us to turn your dream into reality. let’s embark on this exciting journey together! find out more we take care of every detail, from understanding your needs to finding the perfect property we understand your unique home-buying needs. we find the perfect property for you. we handle all the details from start to finish. let’s make it happen! latest services maecenas interdum lorem eleifend orci aliquam mollis aliquam non rhoncus magna suspendisse aliquet tincidunt enim. may 20, 2022tips for first time home buyerstips for first-time home buyers: your guide to a smart purchase buying a home… may 19, 2022understanding reverse mortgagesunderstanding reverse mortgages: a simple guide for many older homeowners, a reverse mortgage is… may 19, 2022what mortgages are assumable?what mortgages are assumable? a simple guide to taking over a home loan if… got any questions in mind? if you need our services or need any help contact us now contact us we aim to secure funding to build affordable homes, provide essential resources, and offer education,support we provide support at every step of your journey of home ownership satisfaction guaranted gain the knowledge you need to become a confident homeowner. mortage lending unlock homeownership with our flexible mortgage lending solutions. got any questions in mind? contact us if you need any help or have any questions in mind contact us we aim to secure funding to build affordable homes, provide essential resources, and offer education,support we provide support at every step of your journey of home ownership satisfaction guaranted gain the knowledge you need to become a confident homeowner. mortage lending unlock homeownership with our flexible mortgage lending solutions. got any questions in mind? contact us if you need any help or have any questions in mind contact us we aim to secure funding to build affordable homes, provide essential resources, and offer education","education,community,learning,creative,education,learning,creative,inclusive,education,learning,creative,inclusive",2025-10-22T20:53:30.418843,
Fsl Scholarship Foundation,232618766,New York,NY,,,https://projects.propublica.org/nonprofits/organizations/232618766,scholarship,2025-10-17 17:57:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:53:33.454169,'grant_history'
Sba Scholarship Fund,542184059,New York,NY,B82,,https://projects.propublica.org/nonprofits/organizations/542184059,scholarship,2025-10-17 17:57:15,https://sba.org,info@sba.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@sba.org,contact@sba.org,hello@sba.org,inquiries@sba.org,development@sba.org,admin@sba.org",0.0,0.0,,,homepage,,,2025-10-22T20:53:43.273935,
Sawyer Scholarship Foundation,136113938,Obernburg,NY,,,https://projects.propublica.org/nonprofits/organizations/136113938,scholarship,2025-10-17 17:57:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:53:46.326731,'grant_history'
Avery Scholarship Foundation,141798357,Roscoe,NY,T22,,https://projects.propublica.org/nonprofits/organizations/141798357,scholarship,2025-10-17 17:57:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:53:46.844334,'grant_history'
Adb Scholarship Fund,880849655,Binghamton,NY,B82,,https://projects.propublica.org/nonprofits/organizations/880849655,scholarship,2025-10-17 17:57:15,https://adbscholarship.org,info@adbscholarship.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@adbscholarship.org,contact@adbscholarship.org,hello@adbscholarship.org,inquiries@adbscholarship.org,development@adbscholarship.org,admin@adbscholarship.org",1.0,58.0,,"[{""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program""], ""category_score"": 28.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""youth_development"", ""keywords_found"": [""children""], ""category_score"": 7}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""public schools (partial: 2/2 words)""], ""category_score"": 16.0}]",homepage,,"education,arts,community,children",2025-10-22T20:53:54.774700,
Asum Scholarship Fund,465377060,Bronx,NY,B82,,https://projects.propublica.org/nonprofits/organizations/465377060,scholarship,2025-10-17 17:57:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:53:58.050993,'grant_history'
Beatitude Scholarship Fund,933352162,Sprngfld Gdns,NY,O55,,https://projects.propublica.org/nonprofits/organizations/933352162,scholarship,2025-10-17 17:57:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:54:09.027310,'grant_history'
Flavin Scholarship Fund,161603208,Rochester,NY,B82,,https://projects.propublica.org/nonprofits/organizations/161603208,scholarship,2025-10-17 17:57:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T20:54:09.298635,'grant_history'
