sponsor_name,ein,city,state,ntee_code,classification,propublica_url,search_term_found,collected_at,website,email,phone,contact_person,mission_statement,annual_revenue,assets,outreach_status,email_sent,response_received,sponsorship_amount,notes,follow_up_date,priority_level,email_source,all_emails_found,estimated_emails,contact_pages_found,mission_alignment_score,mission_text,alignment_factors,pages_analyzed,grant_history,program_areas,enhanced_at,error
Stanford Theater Foundation,770197543,Los Altos,CA,,,https://projects.propublica.org/nonprofits/organizations/770197543,theater,2025-10-17 17:58:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:49:06.822610,'grant_history'
Fox Theater Foundation,770306813,Bakersfield,CA,Z99Z,,https://projects.propublica.org/nonprofits/organizations/770306813,theater,2025-10-17 17:58:08,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:49:07.144753,'grant_history'
Park Theater Trust,843216944,Lafayette,CA,A65,,https://projects.propublica.org/nonprofits/organizations/843216944,theater,2025-10-17 17:58:08,https://park.org,info@park.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@park.org,contact@park.org,hello@park.org,inquiries@park.org,development@park.org,admin@park.org",0.0,0.0,,,homepage,,,2025-10-22T21:49:16.234697,
Dance Fund,203900047,N Hollywood,CA,A600,,https://projects.propublica.org/nonprofits/organizations/203900047,dance,2025-10-17 17:58:09,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:49:43.834351,'grant_history'
Academy Of Visual And Performing Arts Foundation,203270837,Culver City,CA,A25,,https://projects.propublica.org/nonprofits/organizations/203270837,visual arts,2025-10-17 17:58:10,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:49:44.124117,'grant_history'
Fletcher Benton Foundation For The Visual Arts,853783802,San Francisco,CA,A20,,https://projects.propublica.org/nonprofits/organizations/853783802,visual arts,2025-10-17 17:58:10,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:49:46.437071,'grant_history'
Burbank Arts Education Foundation,205128863,Burbank,CA,B122,,https://projects.propublica.org/nonprofits/organizations/205128863,arts education,2025-10-17 17:58:11,https://burbank.org,info@burbank.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@burbank.org,contact@burbank.org,hello@burbank.org,inquiries@burbank.org,development@burbank.org,admin@burbank.org",0.0,0.0,,,"homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,,2025-10-22T21:49:54.977251,
Legacy Education & Arts Foundation,990924945,San Pedro,CA,A25,,https://projects.propublica.org/nonprofits/organizations/990924945,arts education,2025-10-17 17:58:11,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:49:58.742744,'grant_history'
Natomas Arts And Education Foundation,680475414,Sacramento,CA,B112,,https://projects.propublica.org/nonprofits/organizations/680475414,arts education,2025-10-17 17:58:11,https://natomasartsandeducation.org,boxoffice@benarts.org,,,,,,not_contacted,no,no,,,,high,harvested,boxoffice@benarts.org,,4.0,68.0,"is to promote and support the arts in natomas and surrounding areas by providing youth and adults access to culturally enriching opportunities, while supporting a variety of local public education needs for grades k-12.","[{""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)"", ""arts access (partial: 2/2 words)""], ""category_score"": 36.0}, {""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)"", ""arts access (partial: 2/2 words)""], ""category_score"": 36.0}, {""category"": ""disability_support"", ""keywords_found"": [""special needs (partial: 2/2 words)"", ""special education (partial: 2/2 words)""], ""category_score"": 16.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""educational access (partial: 2/2 words)""], ""category_score"": 17.0}, {""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)"", ""arts access (partial: 2/2 words)""], ""category_score"": 36.0}, {""category"": ""disability_support"", ""keywords_found"": [""special needs (partial: 2/2 words)"", ""special education""], ""category_score"": 16.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)""], ""category_score"": 9.0}, {""category"": ""primary"", ""keywords_found"": [""arts education"", ""creative education"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)"", ""creative learning (partial: 2/2 words)"", ""arts access (partial: 2/2 words)""], ""category_score"": 53.0}, {""category"": ""disability_support"", ""keywords_found"": [""special needs (partial: 2/2 words)"", ""special education""], ""category_score"": 16.0}, {""category"": ""youth_development"", ""keywords_found"": [""cultural awareness (partial: 2/2 words)""], ""category_score"": 6.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""public schools (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)"", ""educational access (partial: 2/2 words)""], ""category_score"": 31.0}]","homepage,/about,/programs,/grants","support the arts,support naef programs & events naef supporters natomas arts & education,support the arts grantsproviding funding for arts and education,support naef programs & events naef supporters natomas arts,support the arts in natomas and surrounding areas by providing youth and adults access to culturally enriching opportunities, while supporting a variety of local public education,funding for arts and education-related projects communitybringing national and international performances to sacramento enhancing lives through education and the arts the ben benvenuti performing arts center 4600 blackrock drive, sacramento,ca 95843 boxoffice@benarts.org (916) 491-1028 host your next event at the ben name email date time number message book now follow us online promoting the arts through culturally enriching opportunities facebook twitter instagram youtube about the natomas arts and education foundation (naef) mission is to promote and support the arts in natomas and surrounding areas by providing youth and adults access to culturally enriching opportunities, while supporting a variety of local public education needs for grades k-12. more… services supporting arts and education benvenuti performing arts center international community programs,support of a broad range of education,support of a broad range of education opportunities to enhance the lives of youth and adults in the natomas and surrounding community. naef now funds arts,support naef would not be possible without the hard work of our volunteers, educators and students that dedicate their time and knowledge. thousands of students have benefited from the support of naef and the generosity of those who have contributed to our organization in some capacity.  financial support of naef provides students and adults throughout the area with a plethora of unique arts experiences and opportunities, including residencies, workshops and special performances by professionals in their field. programs we have sponsored​ subscribe to our newsletter don't miss new updates in your email subscribe follow us online promoting the arts through culturally enriching opportunities facebook twitter instagram youtube about the natomas arts and education,support naef programs & events naef supporters about us board of directors daniel spohr-grimespresidenteze uzosikevice presidentjessica lutzkertreasurermichael wangsecretarygene lee sarah winterdirector established 2002 the natomas arts and education","education,arts,community,youth,cultural,education,arts,community,youth,cultural,education,arts,community,youth,cultural,education,arts,community,youth,learning,creative,cultural",2025-10-22T21:50:38.204618,
Foundation For Promoting Arts Education,680590047,Redding,CA,B112,,https://projects.propublica.org/nonprofits/organizations/680590047,arts education,2025-10-17 17:58:11,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:50:52.727102,'grant_history'
Emerson Arts And Education Foundation,263286259,Los Angeles,CA,A20,,https://projects.propublica.org/nonprofits/organizations/263286259,arts education,2025-10-17 17:58:11,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:03.017412,'grant_history'
East Whittier Arts Education Foundation,272105790,Whittier,CA,A12,,https://projects.propublica.org/nonprofits/organizations/272105790,arts education,2025-10-17 17:58:11,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:05.866344,'grant_history'
Global Variety Arts Education Foundation,933984683,Newport Beach,CA,B12,,https://projects.propublica.org/nonprofits/organizations/933984683,arts education,2025-10-17 17:58:11,https://global.org,global.orghelp@global.org,,,,,,not_contacted,no,no,,,,high,harvested,global.orghelp@global.org,,0.0,18.0,,"[{""category"": ""primary"", ""keywords_found"": [""art education (partial: 2/2 words)""], ""category_score"": 10.0}, {""category"": ""disability_support"", ""keywords_found"": [""inclusive education (partial: 2/2 words)""], ""category_score"": 8.0}]",homepage,,"education,health,inclusive",2025-10-22T21:51:24.416775,
Cultural Arts Rotary Foundation,770467599,Fresno,CA,P58,,https://projects.propublica.org/nonprofits/organizations/770467599,cultural arts,2025-10-17 17:58:12,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:30.135616,'grant_history'
Artsakh Arts & Cultural Foundation,821391892,Glendale,CA,A12,,https://projects.propublica.org/nonprofits/organizations/821391892,cultural arts,2025-10-17 17:58:12,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:30.417989,'grant_history'
Oceanside Cultural Arts Foundation,330357137,Oceanside,CA,A20,,https://projects.propublica.org/nonprofits/organizations/330357137,cultural arts,2025-10-17 17:58:12,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:32.197063,'grant_history'
Tulare Cultural Arts Foundation,770470854,Tulare,CA,A120,,https://projects.propublica.org/nonprofits/organizations/770470854,cultural arts,2025-10-17 17:58:12,https://tulare.org,info@tulare.org,,,,,,not_contacted,no,no,,,,high,estimated,,"info@tulare.org,contact@tulare.org,hello@tulare.org,inquiries@tulare.org,development@tulare.org,admin@tulare.org",0.0,0.0,,,"homepage,/about,/about-us,/mission,/vision,/our-mission,/what-we-do,/programs,/grants,/giving,/impact",,,2025-10-22T21:51:44.420254,
Youth Cultural Arts Foundation,911906431,Buena Park,CA,P80,,https://projects.propublica.org/nonprofits/organizations/911906431,cultural arts,2025-10-17 17:58:12,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:57.552544,'grant_history'
Torrance Cultural Arts Center Foundation,330625499,Torrance,CA,A51Z,,https://projects.propublica.org/nonprofits/organizations/330625499,cultural arts,2025-10-17 17:58:12,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:51:58.737118,'grant_history'
Arts And Beyond Cultural Foundation,934566686,Los Angeles,CA,,,https://projects.propublica.org/nonprofits/organizations/934566686,cultural arts,2025-10-17 17:58:12,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:52:02.670012,'grant_history'
San Joaquin County Office Of Education Educational Foundation,680342748,Stockton,CA,B122,,https://projects.propublica.org/nonprofits/organizations/680342748,education,2025-10-17 17:58:15,,,,,,,,not_contacted,no,no,,,,high,error,,,,0.0,,,,,,2025-10-22T21:52:04.193633,'grant_history'
Viewpoint Educational Foundation,952242261,Calabasas,CA,,,https://projects.propublica.org/nonprofits/organizations/952242261,educational,2025-10-17 17:58:16,https://viewpoint.org,christy.salcido@viewpoint.org,,,,,,not_contacted,no,no,,,,high,harvested,christy.salcido@viewpoint.org,,5.0,78.66666666666667,"let's begin the journey together welcome to the start of an extraordinary education! take the first step with us as our dedicated team guides you through the admissions process, ensuring a warm, supportive experience tailored just for you.","[{""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 37.0}, {""category"": ""youth_development"", ""keywords_found"": [""self-expression"", ""imagination""], ""category_score"": 13}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)""], ""category_score"": 16.0}, {""category"": ""primary"", ""keywords_found"": [""arts education (partial: 2/2 words)"", ""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)""], ""category_score"": 37.0}, {""category"": ""youth_development"", ""keywords_found"": [""children"", ""self-expression"", ""imagination""], ""category_score"": 20}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)""], ""category_score"": 16.0}, {""category"": ""primary"", ""keywords_found"": [""arts education"", ""creative education (partial: 2/2 words)"", ""art education (partial: 2/2 words)"", ""arts program (partial: 2/2 words)"", ""creative learning (partial: 2/2 words)""], ""category_score"": 45.0}, {""category"": ""disability_support"", ""keywords_found"": [""special education (partial: 2/2 words)""], ""category_score"": 7.0}, {""category"": ""youth_development"", ""keywords_found"": [""children"", ""self-expression"", ""creative development (partial: 2/2 words)""], ""category_score"": 22.0}, {""category"": ""community_education"", ""keywords_found"": [""community school (partial: 2/2 words)"", ""school partnerships (partial: 2/2 words)"", ""empowering students (partial: 2/2 words)""], ""category_score"": 23.0}]","homepage,/about,/giving","support the <video> tag. we create exceptional readiness for extraordinary futures. at viewpoint, we are committed to our students and their families. together, we foster an environment that cultivates the critical skill set, instills a courageous mindset, and nurtures a resilient identity in each individual student. request info › apply today › primary school transitional kindergarten - second grade little learners, huge possibilities. learn more › lower school third - fifth grade leaders among their peers. learn more › middle school sixth - eighth grade leveling up for upper school. learn more › upper school ninth - twelfth grade this is world ready. learn more › arts,support of the viewpoint fund is one way all of us can ensure we are able to deliver world-class programs with incredible faculty. give today › viewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch abouthead of school welcomemission, vision, & valuescommunity lifeleadershippublications(opens in new window/tab)media relations & brand guidelinescareersadmissiondiscover viewpointadmission processvisit ustuitionfinancial aidfaqstransportationapply(opens in new window/tab)academicsprimary school (tk-2)lower school (3-5)middle school (6-8)upper school (9-12)tk-12 curriculum guidecollege counselingscholar programs & honor societieslibrariesarts,support of the viewpoint fund is one way all of us can ensure we are able to deliver world-class programs with incredible faculty. give today › viewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch abouthead of school welcomemission, vision, & valuescommunity lifeleadershippublications(opens in new window/tab)media relations & brand guidelinescareersadmissiondiscover viewpointadmission processvisit ustuitionfinancial aidfaqstransportationapply(opens in new window/tab)academicsprimary school (tk-2)lower school (3-5)middle school (6-8)upper school (9-12)tk-12 curriculum guidecollege counselingscholar programs & honor societieslibrariesartsdanceinstrumental musicfilmtheatrevisual artsvocal musicupcoming and past eventsathleticsathletic programour teamsgame calendar & informationathletic successathletic store(opens in new window/tab)life at viewpointschool spotlights𝘖𝘯 𝘗𝘰𝘪𝘯𝘵 podcast series(opens in new window/tab)wellnessparent partnershipsalumnisummer at viewpoint(opens in new window/tab)givingviewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch apply today › love • honor • excellence • imagination • optimism request info › apply today › your web browser does not support the <video> tag. we create exceptional readiness for extraordinary futures. at viewpoint, we are committed to our students and their families. together, we foster an environment that cultivates the critical skill set, instills a courageous mindset, and nurtures a resilient identity in each individual student. request info › apply today › primary school transitional kindergarten - second grade little learners, huge possibilities. learn more › lower school third - fifth grade leaders among their peers. learn more › middle school sixth - eighth grade leveling up for upper school. learn more › upper school ninth - twelfth grade this is world ready. learn more › arts discover. express. achieve. learn more › athletics teamwork. peak performance. championships. learn more › celebration of world cultures and parent partners potluck bring together our vibrant community through global food, music, and art read more › about celebration of world cultures and parent partners potluck bring together our vibrant community through global food, music, and art connection and culture shine at the mid-autumn moon festival at the calabasas country club connection and culture • the mid-autumn moon festival at the calabasas country club read more › about connection and culture shine at the mid-autumn moon festival at the calabasas country club annual hidden hills fiesta parade features a salute to viewpoint’s senior class of 2026 and a record turnout of student participants community • hidden hills fiesta parade features a salute to viewpoint’s senior class of 2026 read more › about annual hidden hills fiesta parade features a salute to viewpoint’s senior class of 2026 and a record turnout of student participants viewpoint school's senior administrators and admission team show up strong at the enrollment management association’s 2025 conference admission • senior administrators and admission team show up strong at the enrollment management association’s 2025 conference read more › about viewpoint school's senior administrators and admission team show up strong at the enrollment management association’s 2025 conference award-winning author kelly yang visits viewpoint for a day of inspiration and storytelling read more › about award-winning author kelly yang visits viewpoint for a day of inspiration and storytelling hispanic heritage month celebration: a day of culture, community, and connection hispanic heritage month • celebration of culture, community, and connection read more › about hispanic heritage month celebration: a day of culture, community, and connection a celebration of leadership and generosity philanthropy • a celebration of leadership and generosity read more › about a celebration of leadership and generosity volleyball patriots rally for a cause spike out cancer girls volleyball night read more › about volleyball dance from stage to studio introducing dance company director justine fink read more › about dance college counseling the power of early decision q&a with viewpoint’s shelley kierman read more › about college counseling college counseling college admissions navigating the noise read more › about college counseling arts employee art show faculty & staff talents on display read more › about arts basketball athletics wesley waddles '25 ranked among socal's top players read more › about basketball carlson family theater music students open the school’s concert season to a sold-out crowd read more › about carlson family theater ready to apply? take the first step towards an extraordinary education,support of the viewpoint fund is one way all of us can ensure we are able to deliver world-class programs with incredible faculty. give today › viewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch abouthead of school welcomemission, vision, & valuescommunity lifeleadershippublications(opens in new window/tab)media relations & brand guidelinescareersadmissiondiscover viewpointadmission processvisit ustuitionfinancial aidfaqstransportationapply(opens in new window/tab)academicsprimary school (tk-2)lower school (3-5)middle school (6-8)upper school (9-12)tk-12 curriculum guidecollege counselingscholar programs & honor societieslibrariesarts,funding and support that help the school grow and thrive. they are celebrated each year at the annual leaders’ circle dinner. patriots’ circle: $5,000 our patriots’s circle donors invest in excellence, providing viewpoint with the resources needed to respond nimbly to opportunities and continually enhance the student experience. they are celebrated each year at holiday cheer. friends’ circle: $1,500 our friends’ circle donors strengthen our foundation, equipping viewpoint with essential resources to support and enrich the student experience. they are celebrated each year at the annual leadership celebration. community impact circle: up to $1,499 our community impact circle donors fuel the mission of viewpoint and demonstrate our belief that we have the power to do better, to make change and to see progress. they are celebrated each year at gratitude & cocktails. “there are few things more important than education. support of the viewpoint fund is one way all of us can ensure that viewpoint delivers world-class curricular and extracurricular programs,support provides the essential resources and flexibility needed to drive innovative programs and enriching experiences. click here to view our head of school circle donors. leaders’ circle: $10,000 our leaders' circle donors play a key role in supporting viewpoint, providing crucial funding and support that help the school grow and thrive. they are celebrated each year at the annual leaders’ circle dinner. patriots’ circle: $5,000 our patriots’s circle donors invest in excellence, providing viewpoint with the resources needed to respond nimbly to opportunities and continually enhance the student experience. they are celebrated each year at holiday cheer. friends’ circle: $1,500 our friends’ circle donors strengthen our foundation, equipping viewpoint with essential resources to support and enrich the student experience. they are celebrated each year at the annual leadership celebration. community impact circle: up to $1,499 our community impact circle donors fuel the mission of viewpoint and demonstrate our belief that we have the power to do better, to make change and to see progress. they are celebrated each year at gratitude & cocktails. “there are few things more important than education,support of the viewpoint fund is one way all of us can ensure we are able to deliver world-class programs with incredible faculty. give today › viewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch abouthead of school welcomemission, vision, & valuescommunity lifeleadershippublications(opens in new window/tab)media relations & brand guidelinescareersadmissiondiscover viewpointadmission processvisit ustuitionfinancial aidfaqstransportationapply(opens in new window/tab)academicsprimary school (tk-2)lower school (3-5)middle school (6-8)upper school (9-12)tk-12 curriculum guidecollege counselingscholar programs & honor societieslibrariesartsdanceinstrumental musicfilmtheatrevisual artsvocal musicupcoming and past eventsathleticsathletic programour teamsgame calendar & informationathletic successathletic store(opens in new window/tab)life at viewpointschool spotlights𝘖𝘯 𝘗𝘰𝘪𝘯𝘵 podcast series(opens in new window/tab)wellnessparent partnershipsalumnisummer at viewpoint(opens in new window/tab)givingviewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch apply today › viewpoint fund home > giving > viewpoint fund the viewpoint fund fuels excellence. our families’ first and most important gift is their gift to the viewpoint fund. all gifts to the fund have the collective power to boost our revenue above and beyond what tuition provides, ensuring the excellence of the viewpoint experience. when parents, grandparents, and alumni give, they provide the margin of excellence that allows viewpoint to create exceptional readiness for extraordinary futures. donate › the power of giving back: building community through philanthropy giving back strengthens our community, inspiring positive actions and reinforcing our values. in education,supports student goals and fosters a positive culture that highlights the power of collective support and growth. where does the viewpoint fund go? all gifts to the viewpoint fund, be they pointed to the general fund or toward the arts,supports student goals and fosters a positive culture that highlights the power of collective support and growth. where does the viewpoint fund go? all gifts to the viewpoint fund, be they pointed to the general fund or toward the arts, athletics, financial aid, faculty development and recognition, or stem programs, provide a tremendous boost to the school’s capacity to do all it strives to do for its students. learn more about philanthropy at viewpoint area of the highest need stem arts financial aid athletics faculty development & recognition stem viewpoint’s academic program is virtually unmatched in the breadth and depth of course work available to students. when you designate a gift to stem education,support of the viewpoint fund is one way all of us can ensure we are able to deliver world-class programs with incredible faculty. give today › viewpoint fundannual benefitways to givehow you make a differencefy24 impact report(opens in new window/tab)meet the teammake a gift!myviewpoint(opens in new window/tab)calendar searchclearsearch abouthead of school welcomemission, vision, & valuescommunity lifeleadershippublications(opens in new window/tab)media relations & brand guidelinescareersadmissiondiscover viewpointadmission processvisit ustuitionfinancial aidfaqstransportationapply(opens in new window/tab)academicsprimary school (tk-2)lower school (3-5)middle school (6-8)upper school (9-12)tk-12 curriculum guidecollege counselingscholar programs & honor societieslibrariesarts","education,arts,community,creative,education,arts,community,children,creative,education,arts,community,children,learning,creative",2025-10-22T21:52:30.029200,
